day of year,month,year,crime
2,Jan,2015,robbery
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,theft f/auto
2,Jan,2015,theft f/auto
2,Jan,2015,robbery
2,Jan,2015,theft/other
2,Jan,2015,theft f/auto
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,sex abuse
2,Jan,2015,motor vehicle theft
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,burglary
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,burglary
2,Jan,2015,theft/other
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,motor vehicle theft
2,Jan,2015,burglary
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,theft f/auto
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,burglary
2,Jan,2015,theft f/auto
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft/other
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft f/auto
2,Jan,2015,burglary
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,burglary
2,Jan,2015,burglary
2,Jan,2015,theft f/auto
2,Jan,2015,theft f/auto
2,Jan,2015,theft f/auto
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft/other
2,Jan,2015,motor vehicle theft
2,Jan,2015,theft f/auto
2,Jan,2015,theft f/auto
2,Jan,2015,burglary
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,motor vehicle theft
2,Jan,2015,assault w/dangerous weapon
2,Jan,2015,theft f/auto
2,Jan,2015,theft/other
2,Jan,2015,theft/other
2,Jan,2015,robbery
2,Jan,2015,burglary
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,sex abuse
3,Jan,2015,motor vehicle theft
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,sex abuse
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,burglary
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,sex abuse
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,sex abuse
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,robbery
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,burglary
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,robbery
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,sex abuse
3,Jan,2015,homicide
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,sex abuse
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,sex abuse
3,Jan,2015,motor vehicle theft
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,robbery
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,robbery
3,Jan,2015,motor vehicle theft
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,sex abuse
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,robbery
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,motor vehicle theft
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,robbery
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft/other
3,Jan,2015,theft/other
3,Jan,2015,motor vehicle theft
3,Jan,2015,theft/other
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
3,Jan,2015,theft f/auto
3,Jan,2015,robbery
3,Jan,2015,robbery
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,burglary
3,Jan,2015,theft f/auto
3,Jan,2015,theft/other
3,Jan,2015,theft f/auto
3,Jan,2015,theft f/auto
3,Jan,2015,assault w/dangerous weapon
4,Jan,2015,robbery
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,burglary
4,Jan,2015,burglary
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,burglary
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,burglary
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,burglary
4,Jan,2015,theft/other
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,burglary
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,burglary
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,robbery
4,Jan,2015,motor vehicle theft
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,robbery
4,Jan,2015,theft/other
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,burglary
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,assault w/dangerous weapon
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,motor vehicle theft
4,Jan,2015,motor vehicle theft
4,Jan,2015,motor vehicle theft
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,robbery
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,robbery
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,burglary
4,Jan,2015,theft/other
4,Jan,2015,motor vehicle theft
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,robbery
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,theft f/auto
4,Jan,2015,theft/other
4,Jan,2015,robbery
4,Jan,2015,theft f/auto
4,Jan,2015,motor vehicle theft
4,Jan,2015,robbery
32,Feb,2015,theft/other
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,theft f/auto
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,theft/other
32,Feb,2015,theft f/auto
32,Feb,2015,theft f/auto
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,motor vehicle theft
32,Feb,2015,theft f/auto
32,Feb,2015,theft/other
32,Feb,2015,theft f/auto
32,Feb,2015,theft/other
32,Feb,2015,motor vehicle theft
32,Feb,2015,motor vehicle theft
32,Feb,2015,assault w/dangerous weapon
32,Feb,2015,theft f/auto
32,Feb,2015,theft f/auto
